id,size,mean_ra,mean_dec,mean_distance
2194,2,199.193253,-21.067823,139.390
2195,2,337.322315,59.713920,217.320
2196,2,165.368126,-16.930781,68.622
2197,2,212.176677,-62.337291,296.919
2198,2,254.192758,25.683075,61.682
2199,2,118.077131,71.449467,136.177
2200,2,204.035097,63.066625,91.664
2201,2,241.484174,-18.224903,142.430
2202,2,152.111561,72.920026,138.113
2203,2,110.472845,-65.547926,135.126
2204,2,305.927646,27.703890,115.388
2205,2,199.305679,-19.387096,175.925
2206,2,184.864918,-61.766067,86.151
2207,2,186.551877,-73.519794,109.697
2208,2,314.325164,11.192053,131.474
2209,2,121.423531,73.016472,171.852
2210,2,315.767748,50.049119,115.272
2211,2,107.966333,11.406962,229.159
2212,2,300.231502,-81.575310,223.566
2213,2,27.530305,56.781720,177.063
2214,2,237.537437,37.075441,233.178
2215,2,318.695266,-6.196067,168.600
2216,2,154.780698,-57.637146,63.036
2217,2,160.316870,59.287120,114.938
2218,2,45.031297,-23.950866,40.921
2219,2,340.469635,59.791287,116.741
2220,2,297.273210,-52.409631,94.300
2221,2,253.732744,26.128252,367.977
2222,2,171.687800,3.010480,18.236
2223,2,329.276116,64.376841,201.173
2224,2,124.852232,1.455109,54.013
2225,2,275.507925,34.291451,316.232
2226,2,29.202538,23.044955,33.643
2227,2,322.046126,42.207860,169.618
2228,2,132.294873,-41.992290,90.865
2229,2,220.963374,-56.919588,287.603
2230,2,45.707548,67.414432,156.439
2231,2,54.427979,17.213745,158.054
2232,2,261.785047,31.051569,263.070
2233,2,347.167996,39.455410,154.606
2234,2,343.256583,60.799618,226.010
2235,2,310.183340,43.348797,80.417
2236,2,174.998084,-39.047391,174.708
2237,2,93.686932,-42.027795,145.483
2238,2,348.129130,-21.029074,72.062
2239,2,176.193988,0.295563,279.547
2240,2,158.308562,-58.863016,258.705
2241,2,156.109099,-42.820006,275.805
2242,2,203.694370,-65.850269,431.752
2243,2,312.838240,45.317164,181.646
2244,2,74.116726,-38.652780,108.241
2245,2,331.825987,-49.685122,180.314
2246,2,10.982361,-67.753186,243.068
2247,2,287.540988,23.499237,65.658
2248,2,210.209179,32.139130,155.028
2249,2,236.501920,-32.896358,115.706
2250,2,354.152128,47.145966,206.539
2251,2,236.478408,-9.356706,108.558
2252,2,165.577729,16.508079,25.276
2253,2,188.309338,-84.549103,173.529
2254,2,85.256579,-42.908424,101.445
2255,2,354.671148,-23.842404,196.947
2256,2,131.430538,-27.849223,172.573
2257,2,339.518713,-21.911018,61.323
2258,2,355.959202,69.061500,126.031
2259,2,345.130798,27.186624,279.140
2260,2,100.530446,22.743324,96.324
2261,2,308.477439,-27.166311,86.155
2262,2,292.327333,43.509161,151.928
2263,2,167.521494,17.737697,67.368
2264,2,265.249367,14.143692,129.429
2265,2,350.557169,20.750789,158.232
2266,2,48.120141,68.054313,201.386
2267,2,102.564393,-20.847929,219.057
2268,2,351.890059,-82.086051,170.709
2269,2,317.781497,51.135360,132.027
2270,2,170.919119,-84.211452,99.404
2271,2,156.705151,-42.306457,224.599
2272,2,270.409520,22.496992,139.405
2273,2,196.882328,29.590844,87.644
2274,2,143.954584,-63.629852,38.526
2275,2,182.046653,50.576371,128.310
2276,2,306.978170,-81.717188,93.165
2277,2,39.064623,5.942374,51.922
2278,2,200.996042,-59.136715,119.471
2279,2,294.594647,-71.211511,40.032
2280,2,49.158192,69.210107,161.555
2281,2,214.770659,51.560115,180.510
2282,2,319.305852,7.830790,76.524
2283,2,156.924641,51.723465,292.263
2284,2,56.064850,52.875760,88.097
2285,2,255.763795,49.132660,63.824
2286,2,354.220411,21.343786,155.487
2287,2,130.019606,-7.255814,137.093
2288,2,216.447379,-38.004928,343.335
2289,2,207.104702,58.432315,160.058
2290,2,94.789999,-55.892655,119.168
2291,2,235.815274,32.514674,184.582
2292,2,33.847024,-72.054015,185.241
2293,2,233.314908,32.850795,238.420
2294,2,38.765188,35.667078,190.438
2295,2,59.653212,54.031772,185.322
2296,2,32.101260,-39.378577,231.571
2297,2,84.702643,-1.144627,143.051
2298,2,110.607917,12.316841,116.990
2299,2,149.395070,-76.268980,221.792
2300,2,171.025679,6.421346,81.832
2301,2,174.996468,-38.108637,161.719
2302,2,165.634981,16.252496,144.098
2303,2,42.762649,21.341067,75.511
2304,2,307.391148,-25.253746,110.778
2305,2,157.024355,-34.306101,251.096
2306,2,183.153368,-53.429905,99.451
2307,2,354.274083,20.135460,173.618
2308,2,163.684090,53.078990,176.948
2309,2,303.689189,28.127587,193.895
2310,2,331.096512,-48.231995,150.549
2311,2,331.710062,-47.826495,85.315
2312,2,62.524620,16.054100,190.130
2313,2,285.856705,-36.603284,178.172
2314,2,47.104490,-24.171113,28.556
2315,2,291.064522,-51.471300,368.798
2316,2,290.707637,77.494591,60.000
2317,2,209.032547,-30.572254,167.626
2318,2,99.957195,58.044447,138.043
2319,2,252.808882,26.587861,66.642
2320,2,72.220849,-23.151060,178.070
2321,2,35.827982,-70.747810,202.602
2322,2,27.077797,58.275159,208.114
2323,2,213.547459,59.241498,213.501
2324,2,250.818419,28.028934,146.155
2325,2,135.247473,60.603277,249.427
2326,2,293.659612,50.656423,223.680
2327,2,81.242812,22.730693,146.855
2328,2,242.920433,-17.387822,101.275
2329,2,154.029653,-37.567881,436.566
2330,2,311.043593,-50.891883,132.257
2331,2,101.735161,9.086357,402.376
2332,2,230.109954,-76.298326,222.058
2333,2,172.657279,-38.317727,107.498
2334,2,239.714541,-14.860547,30.419
2335,2,173.994592,-39.023239,154.967
2336,2,2.866306,29.817114,93.170
2337,2,292.008237,-72.418737,181.015
2338,2,302.645859,34.873669,146.389
2339,2,311.991026,-6.031143,54.056
2340,2,48.527751,-22.460144,258.921
2341,2,214.079036,59.436811,243.677
2342,2,234.883889,6.505439,144.405
2343,2,33.255048,-37.196896,152.827
2344,2,232.437314,-41.338773,79.282
2345,2,134.294685,76.715640,153.223
2346,2,245.624070,-15.384650,86.510
2347,2,134.013240,-43.293637,189.096
2348,2,338.637999,62.640718,133.283
2349,2,10.888698,63.560770,157.651
2350,2,105.474768,4.881316,134.850
2351,2,99.642207,-9.765776,41.913
2352,2,319.257192,-53.826532,106.576
2353,2,336.398434,34.518103,146.946
2354,2,340.568443,62.254701,176.976
2355,2,80.906440,-22.307658,138.322
2356,2,185.825489,-55.096887,457.979
2357,2,276.930130,6.936951,387.334
2358,2,165.895991,-77.341354,184.915
2359,2,162.444799,52.385822,237.881
2360,2,253.359751,29.417429,116.361
2361,2,172.269995,-38.287064,128.215
2362,2,211.220592,33.570686,64.862
2363,2,53.860429,42.302621,159.289
2364,2,342.478553,46.330598,104.021
2365,2,72.899218,49.021965,77.598
2366,2,40.699590,37.319063,124.203
2367,2,60.725146,22.135300,75.421
2368,2,305.085670,-55.311815,119.510
2369,2,302.209356,33.672137,172.788
2370,2,102.839869,-31.860179,188.182
2371,2,228.493891,-41.461725,43.038
2372,2,268.914846,56.003871,56.098
2373,2,267.165539,-21.721248,135.236
2374,2,235.690320,-40.444984,57.697
2375,2,96.543362,-22.623334,80.147
2376,2,293.775832,13.807333,154.919
2377,2,49.376410,-12.380541,266.875
2378,2,235.163137,55.361801,195.558
2379,2,188.687906,-63.136853,78.176
2380,2,69.723845,-9.522640,161.706
2381,2,149.559388,16.981780,98.381
2382,2,250.874460,-49.411523,193.497
2383,2,254.574943,12.577973,232.923
2384,2,163.170845,16.222647,117.398
2385,2,279.569749,-32.699715,69.012
2386,2,173.130717,-37.637827,108.982
2387,2,92.139140,-66.958564,176.371
2388,2,177.679029,35.699175,206.692
2389,2,51.789597,82.971083,73.390
2390,2,99.124426,70.860433,273.609
2391,2,65.352014,21.205298,142.584
2392,2,328.735252,-45.936396,242.940
2393,2,149.038972,3.465235,94.080
2394,2,130.760366,60.295567,272.579
2395,2,6.845350,45.423835,132.717
2396,2,95.009857,52.694985,194.226
2397,2,131.007371,86.231472,215.409
2398,2,216.528651,-37.122947,95.670
2399,2,225.276512,-74.772276,216.883
2400,2,174.899202,18.998426,170.081
2401,2,195.800660,-22.673641,139.634
2402,2,152.086533,55.565447,155.609
2403,2,101.607152,-13.117214,210.141
2404,2,245.939725,18.797713,399.824
2405,2,320.391081,32.883176,124.986
2406,2,303.562783,-54.513521,466.832
2407,2,333.073058,36.712272,57.448
2408,2,298.400505,53.767343,111.823
2409,2,329.875873,58.705625,197.733
2410,2,60.254202,-0.023044,56.179
2411,2,238.603809,-4.709097,84.174
2412,2,104.538177,10.625651,78.911
2413,2,192.997737,29.047811,69.160
2414,2,173.475849,-23.955411,219.808
2415,2,186.034207,-21.548691,82.993
2416,2,38.820991,-24.599245,51.959
2417,2,74.001732,2.209017,138.607
2418,2,65.880948,20.933347,167.732
2419,2,42.913832,-69.574669,136.477
2420,2,282.514435,-13.276994,65.106
2421,2,296.367296,52.071542,187.120
2422,2,97.820073,-9.930305,203.983
2423,2,66.925918,45.631007,141.002
2424,2,95.061002,51.117224,78.444
2425,2,86.042907,0.967310,136.443
2426,2,157.519735,-50.686729,142.698
2427,2,274.489751,-58.661652,229.036
2428,2,232.057170,33.921782,111.656
2429,2,67.622778,9.713316,140.684
2430,2,327.696605,35.576281,294.258
2431,2,145.118726,-46.611211,138.028
2432,2,121.003860,38.544955,128.537
2433,2,287.744369,73.165006,64.993
2434,2,89.570336,0.606949,237.133
2435,2,238.438515,75.632055,223.067
2436,2,87.707790,1.684707,127.836
2437,2,356.573560,48.138154,217.946
2438,2,205.500449,-59.411665,247.903
2439,2,20.828941,32.430821,102.687
2440,2,279.081610,-46.657090,93.757
2441,2,120.229778,13.960961,207.795
2442,2,283.976458,20.305322,265.466
2443,2,70.350994,-8.363037,165.936
2444,2,174.621473,-54.840569,421.569
2445,2,272.459287,44.615240,220.222
2446,2,240.207757,37.183453,215.530
2447,2,313.710308,-4.194621,51.796
2448,2,81.870427,-8.832388,150.294
2449,2,50.845947,71.630345,212.872
2450,2,295.743871,26.724630,128.800
2451,2,241.602327,-45.663387,119.055
2452,2,238.267038,-48.245686,94.764
2453,2,223.664641,26.604631,237.591
2454,2,289.193745,-49.984790,140.368
2455,2,75.940649,-31.317046,149.201
2456,2,98.175151,-66.270660,138.575
2457,2,256.324402,30.085473,136.049
2458,2,168.047564,-63.883341,132.352
2459,2,245.558245,22.523431,102.970
2460,2,282.370276,33.719074,160.613
2461,2,321.024021,-10.539197,123.466
2462,2,137.906196,38.394176,165.948
2463,2,193.323185,-22.322671,35.068
2464,2,6.021945,-56.334533,103.051
2465,2,285.506980,-31.214573,94.208
2466,2,172.810865,-53.863453,181.400
2467,2,125.008309,42.080526,83.440
2468,2,339.552881,74.949249,85.528
2469,2,340.744616,-80.828435,105.460
2470,2,110.341161,-32.645018,82.966
2471,2,56.456037,66.099226,138.741
2472,2,320.005342,-20.460357,90.805
2473,2,284.010173,34.784241,36.897
2474,2,325.384647,-48.129446,272.045
2475,2,311.156367,14.031300,120.626
2476,2,101.934761,4.572922,193.872
2477,2,42.964439,-58.587901,59.345
2478,2,300.973266,76.666828,224.614
2479,2,198.695532,73.457445,162.942
2480,2,314.281916,35.512715,212.529
2481,2,211.845847,-28.396215,288.303
2482,2,129.974601,-83.168102,115.214
2483,2,85.830203,-44.842431,286.563
2484,2,186.792713,-19.975001,114.635
2485,2,111.075474,29.505175,173.207
2486,2,300.976450,-54.121985,191.532
2487,2,202.301458,62.131620,211.292
2488,2,239.835720,-37.677765,167.015
2489,2,198.275712,25.228539,96.360
2490,2,64.657479,12.734271,104.507
2491,2,159.165303,-33.712627,86.365
2492,2,271.971649,-53.008253,469.803
2493,2,262.746584,-14.180724,109.799
2494,2,269.616033,-44.971232,81.475
2495,2,84.313807,1.386859,36.686
2496,2,290.026617,10.347384,37.281
2497,2,151.138001,-44.339151,337.716
2498,2,325.305149,-78.374086,421.510
2499,2,236.274283,36.743611,90.097
2500,2,240.467237,-72.743878,141.431
2501,2,97.499428,-15.727777,283.864
2502,2,27.389199,58.715676,327.047
2503,2,244.256983,64.780069,56.321
2504,2,279.605662,-72.097309,137.951
2505,2,51.652988,62.269180,178.377
2506,2,112.367482,-19.318923,194.621
2507,2,19.229476,3.483532,44.793
2508,2,223.092108,-74.554226,314.443
2509,2,155.011407,55.249763,107.257
2510,2,234.219535,-42.929747,340.036
2511,2,290.323725,-38.796824,72.674
2512,2,180.773034,-65.616963,105.787
2513,2,304.794365,-53.339263,310.600
2514,2,319.424844,11.489031,98.993
2515,2,340.230647,54.971711,266.473
2516,2,224.018986,-75.002813,191.301
2517,2,26.437039,59.331122,437.816
2518,2,289.440683,-64.521103,253.278
2519,2,206.296695,-30.331435,244.306
2520,2,340.800584,54.196144,243.775
2521,2,102.606857,-83.862659,164.897
2522,2,175.575712,-32.633215,73.779
2523,2,195.149632,28.884996,100.138
2524,2,262.070916,21.360927,241.094
2525,2,168.111044,24.650425,80.419
2526,2,149.660265,53.599419,225.353
2527,2,172.522774,65.568881,61.413
2528,2,55.771493,73.394366,156.520
2529,2,203.367798,-59.260547,252.899
2530,2,20.484136,37.376925,232.718
2531,2,86.832548,78.849873,215.818
2532,2,58.003435,21.262072,229.356
2533,2,270.899589,48.324761,262.513
2534,2,197.158282,-59.146772,110.972
2535,2,350.934579,52.841233,282.848
2536,2,122.819087,-32.927756,331.061
2537,2,339.875254,3.905412,75.554
2538,2,319.471174,-7.710451,138.791
2539,2,111.650929,-41.183986,183.925
2540,2,75.930723,51.599964,58.378
2541,2,100.646672,63.584387,212.768
2542,2,156.478419,-33.437474,177.021
2543,2,278.360480,7.424211,114.096
2544,2,24.065404,39.248721,306.398
2545,2,183.074058,-13.937984,53.835
2546,2,85.169322,-43.456572,108.808
2547,2,91.787107,-14.002802,226.813
2548,2,102.826892,14.832617,56.261
2549,2,345.225052,-22.263687,138.197
2550,2,150.064396,-28.968213,297.329
2551,2,76.611675,48.448608,136.877
2552,2,304.827314,-49.146182,61.840
2553,2,146.755290,-4.281992,157.953
2554,2,206.734970,-30.657861,215.546
2555,2,131.087913,-23.874272,32.964
2556,2,95.814603,-64.540882,193.490
2557,2,158.940419,-46.658072,324.914
2558,2,310.835719,-23.600576,38.523
2559,2,182.190982,-19.215016,151.904
2560,2,275.542271,-55.568518,93.315
2561,2,103.289251,13.835234,101.209
2562,2,47.047378,-55.771207,157.315
2563,2,132.438104,64.177256,152.120
2564,2,241.973955,-57.899893,199.161
2565,2,77.286882,69.953861,172.542
2566,2,128.506632,-81.435440,56.398
2567,2,265.199357,29.861335,118.206
2568,2,199.373327,30.458000,168.019
2569,2,292.521901,61.674257,147.712
2570,2,16.769811,-35.131803,120.900
2571,2,57.162134,-28.741581,160.164
2572,2,271.499938,-52.468375,51.429
2573,2,236.598259,36.449553,84.026
2574,2,207.363389,-30.895394,108.118
2575,2,157.817852,22.939055,114.808
2576,2,63.188066,23.163226,138.696
2577,2,320.581680,57.553986,84.293
2578,2,182.801318,-48.311427,169.497
2579,2,295.710519,-14.255006,132.225
2580,2,154.312235,-32.420011,233.816
2581,2,325.613835,-44.744964,95.514
2582,2,337.879964,3.338257,126.857
2583,2,161.198379,17.509805,260.080
2584,2,275.021177,-71.603423,121.317
2585,2,327.859259,-45.743548,175.246
2586,2,307.245863,-51.809075,175.229
2587,2,35.826664,15.418550,58.982
2588,2,178.353164,-67.120876,86.007
2589,2,79.284905,31.370428,141.814
2590,2,335.459137,-78.373900,123.554
2591,2,213.506129,-35.402030,129.403
2592,2,101.438369,73.396534,255.120
2593,2,189.263621,16.673806,82.657
2594,2,8.762848,-0.257894,112.571
2595,2,81.163225,1.860861,303.199
2596,2,38.931650,62.934814,182.569
2597,2,101.498449,-51.852148,158.780
2598,2,201.780897,64.727671,69.167
2599,2,54.119515,-58.517243,185.672
2600,2,282.074666,-17.022079,153.938
2601,2,272.655051,-37.235543,171.551
2602,2,274.205621,-72.357586,232.589
2603,2,152.619728,-21.376787,90.547
2604,2,201.148268,-20.740675,89.217
2605,2,72.236361,19.538410,105.101
2606,2,40.019886,63.132190,272.080
2607,2,236.348853,-1.391650,91.269
2608,2,35.296634,-31.311952,215.326
2609,2,178.750541,-66.392909,43.839
2610,2,66.999300,13.826266,131.637
2611,2,143.523869,19.718327,105.873
2612,2,143.007154,20.044852,116.803
2613,2,329.318163,-45.416624,220.761
2614,2,211.621296,-35.509454,317.323
2615,2,126.059808,44.947078,36.913
2616,2,22.868790,39.508820,57.404
2617,2,179.007249,-54.924110,194.140
2618,2,306.074561,-51.072993,94.240
2619,2,55.760984,64.112676,168.621
2620,2,10.254965,0.882249,86.496
2621,2,47.021350,63.189319,88.548
2622,2,117.369061,45.657366,245.596
2623,2,93.560868,-49.990784,165.527
2624,2,234.639602,-27.289613,54.369
2625,2,68.559226,21.067593,88.365
2626,2,236.366200,-73.948271,192.590
2627,2,196.238969,30.178711,246.378
2628,2,102.744019,-56.238213,75.723
2629,2,163.093356,59.078824,169.192
2630,2,156.329841,-47.645422,116.155
2631,2,77.859011,51.787854,36.882
2632,2,33.436834,59.298717,363.056
2633,2,141.750189,20.126314,51.109
2634,2,328.841845,-45.402892,139.439
2635,2,205.996718,-26.700488,66.057
2636,2,139.960895,-29.520823,142.832
2637,2,295.375076,-36.609629,132.769
2638,2,250.641695,-71.745745,207.011
2639,2,151.707184,-57.448927,247.452
2640,2,145.796576,-81.325671,138.153
2641,2,148.867051,-47.062074,82.823
2642,2,307.931207,74.169680,144.081
2643,2,159.833073,22.770750,82.124
2644,2,233.676961,-73.944389,339.405
2645,2,209.556424,-35.306338,158.578
2646,2,58.176526,-25.985544,174.164
2647,2,219.706285,62.816378,161.989
2648,2,178.882144,65.823265,236.793
2649,2,250.884759,-4.218544,191.318
2650,2,137.133010,-55.959995,130.475
2651,2,266.806752,19.846646,447.080
2652,2,276.880389,-71.393272,163.073
2653,2,256.666415,52.016731,285.816
2654,2,102.506651,-0.010673,82.224
2655,2,243.026293,-1.929849,109.581
2656,2,276.854490,21.861582,161.005
2657,2,154.060558,58.571769,148.765
2658,2,159.125955,-33.236296,131.216
2659,2,3.167143,-49.847960,87.748
2660,2,330.617823,-77.312843,161.283
2661,2,168.667159,45.355697,208.725
2662,2,144.060410,-78.281867,59.907
2663,2,186.268265,-68.602805,279.883
2664,2,151.040525,56.920937,164.654
2665,2,266.757887,29.215080,306.734
2666,2,209.315632,-34.693702,221.778
2667,2,160.560404,-45.293380,140.797
2668,2,191.085315,30.550116,117.984
2669,2,207.128415,-49.894331,72.572
2670,2,43.138944,62.295372,176.213
2671,2,243.452212,-1.785486,188.101
2672,2,55.885216,-56.761268,102.703
2673,2,85.969023,-42.159971,179.555
2674,2,233.811570,-38.718999,264.307
2675,2,280.418783,-2.543227,119.697
2676,2,155.065092,-49.949547,280.093
2677,2,4.118239,53.820503,167.666
2678,2,228.790296,-68.880367,325.586
2679,2,233.829539,-73.329988,363.420
2680,2,150.354805,57.565144,238.511
2681,2,303.379022,-12.860779,132.806
2682,2,2.970499,-51.053665,251.092
2683,2,210.575622,65.506801,49.381
2684,2,115.955358,26.045440,152.990
2685,2,77.764628,31.726219,178.848
2686,2,196.147786,31.539653,126.575
2687,2,233.850294,-51.026724,408.321
2688,2,70.389528,-11.903922,159.597
2689,2,245.388018,-6.263961,58.582
2690,2,48.141502,64.369857,125.006
2691,2,135.926028,-38.183078,222.866
2692,2,300.411757,-1.673487,107.453
2693,2,266.592315,21.053134,118.744
2694,2,327.365365,-77.279699,145.097
2695,2,70.527769,78.115722,140.096
2696,2,180.354185,-51.760155,149.566
2697,2,159.145795,-31.933724,155.927
2698,2,264.193055,-29.953453,133.971
2699,2,325.251521,37.731994,178.385
2700,2,52.615300,-56.799751,93.158
2701,2,140.935460,-11.944059,76.272
2702,2,342.982044,15.457246,57.892
2703,2,180.948575,61.505710,260.504
2704,2,329.891166,-76.815290,249.880
2705,2,281.855387,-69.998198,212.543
2706,2,64.594992,46.643261,77.329
2707,2,57.239117,-58.494281,110.466
2708,2,210.211418,66.141077,76.932
2709,2,58.484450,-55.657845,322.292
2710,2,312.802453,79.092739,261.403
2711,2,88.075826,-40.861180,328.336
2712,2,177.247648,-53.877608,283.522
2713,2,256.587937,-37.113194,60.322
2714,2,152.629136,57.990927,391.567
2715,2,163.620087,-40.159663,155.542
2716,2,306.722800,39.940997,195.754
2717,2,163.817729,-13.501570,130.019
2718,2,286.235599,42.910867,129.749
2719,2,328.015742,62.112791,157.725
2720,2,307.039721,6.893299,165.874
2721,2,95.244427,-47.407364,187.324
2722,2,55.810633,-55.096804,185.461
2723,2,345.790771,-53.509998,272.918
2724,2,132.862356,-80.304324,77.790
2725,2,227.585206,-19.764370,242.564
2726,2,143.709861,-37.269996,164.751
2727,2,33.832737,59.750051,355.472
2728,2,204.483188,2.634720,106.467
2729,2,61.402751,-24.628020,144.591
2730,2,174.833441,-53.793724,276.177
2731,2,33.932362,59.566160,344.978
2732,2,218.838456,-71.908340,245.092
2733,2,233.673226,-72.803494,288.682
2734,2,341.230041,55.855439,190.086
2735,2,355.418100,-60.115482,277.526
2736,2,91.392074,-29.005623,220.175
2737,2,40.681161,72.141812,233.623
2738,2,111.244060,-38.351347,48.822
2739,2,6.836326,-51.302633,218.554
2740,2,148.657474,62.241952,74.620
2741,2,246.146163,-31.855236,159.698
2742,2,58.498922,-30.232495,230.679
2743,2,233.963439,-50.672193,201.316
2744,2,6.827365,-45.718314,187.008
2745,2,7.088736,-52.957678,99.541
2746,2,51.007261,63.286520,264.809
2747,2,119.941029,38.247788,102.562
2748,2,33.729022,59.497862,336.457
2749,2,229.938624,-38.449385,255.399
2750,2,56.144889,27.327958,100.189
2751,2,126.113841,17.818339,210.566
2752,2,338.624611,20.863544,78.612
2753,2,133.807137,-43.052074,217.096
2754,2,265.349484,20.706850,100.014
2755,2,106.159160,-29.707488,80.661
2756,2,183.310529,63.854714,76.058
2757,2,246.616597,-0.707445,65.996
2758,2,190.655795,34.664939,57.280
2759,2,254.518553,-31.835429,180.942
2760,2,150.123021,-53.999028,78.572
2761,2,177.354980,-53.960946,191.434
2762,2,7.679308,-49.754427,249.623
2763,2,154.718362,-33.001243,268.762
2764,2,334.328446,6.661403,98.413
2765,2,199.748264,15.222821,77.480
2766,2,9.090773,-49.130795,44.137
2767,2,262.922573,11.181784,98.829
2768,2,212.795463,-33.164228,165.642
2769,2,242.406095,-77.117082,202.726
2770,2,204.271403,-76.999958,298.506
2771,2,147.511127,-73.780265,104.269
2772,2,223.407890,42.210561,216.949
2773,2,228.621166,-18.433621,69.492
2774,2,159.785346,27.364882,258.085
2775,2,44.786497,63.862984,175.349
2776,2,160.111335,59.295139,113.726
2777,2,56.584961,-53.992159,189.225
2778,2,93.204542,-27.070432,234.526
2779,2,84.195201,-20.805269,113.552
2780,2,293.191185,54.542191,159.375
2781,2,84.445153,71.551218,194.636
2782,2,198.888388,35.767668,85.703
2783,2,92.926121,-62.033733,160.972
2784,2,125.642921,-51.824724,211.331
2785,2,197.433960,33.933139,143.391
2786,2,137.080002,-78.778675,160.236
2787,2,345.195727,-15.271370,60.901
2788,2,239.839391,39.294503,132.070
2789,2,286.786963,20.881108,8.842
2790,2,110.593134,-30.656942,111.645
2791,2,135.868275,-5.955241,19.677
2792,2,317.328084,-51.353944,182.928
2793,2,181.064263,65.224787,107.209
2794,2,240.287500,39.603104,80.051
2795,2,150.713205,-1.055263,110.636
2796,2,324.704980,-24.673341,58.286
2797,2,92.605189,-51.751112,108.549
2798,2,47.010574,18.050733,36.895
2799,2,158.360673,-16.658538,313.418
2800,2,231.263652,17.383323,171.380
2801,2,75.805602,41.371643,59.694
2802,2,155.852437,-67.571626,331.673
2803,2,55.915007,20.594193,122.321
2804,2,338.398435,-45.905085,145.051
2805,2,58.548479,-21.208617,63.056
2806,2,291.452810,-69.519315,59.567
2807,2,329.305775,-44.221322,185.379
2808,2,331.058563,-25.564559,261.714
2809,2,167.890466,-43.926711,129.759
2810,2,139.180865,-24.456011,128.943
2811,2,268.900919,22.831667,97.609
2812,2,248.390898,-48.518062,100.512
2813,2,352.125303,50.172266,114.035
2814,2,297.358036,-71.424413,41.401
2815,2,297.742387,31.231836,136.696
2816,2,118.791037,-43.869110,169.328
2817,2,139.706602,68.398868,194.342
2818,2,151.540173,59.831566,171.602
2819,2,338.175964,37.168574,80.170
2820,2,99.282706,62.411910,180.259
2821,2,321.926284,-74.012906,112.911
2822,2,174.207547,59.277696,167.778
2823,2,68.613641,47.919725,141.848
2824,2,287.763971,22.568670,336.662
2825,2,154.155116,61.043057,238.582
2826,2,329.983459,-75.394110,228.588
2827,2,190.257845,-11.556553,208.824
2828,2,77.729002,-27.485986,325.774
2829,2,314.316536,-50.128993,149.917
2830,2,80.504444,47.164311,189.414
2831,2,176.769617,-80.871229,158.423
2832,2,120.322900,39.617593,81.578
2833,2,58.353166,-27.280523,209.057
2834,2,323.218329,41.561176,199.470
2835,2,79.086786,64.201874,83.069
2836,2,74.654154,7.021723,29.791
2837,2,284.186067,42.548783,111.226
2838,2,146.110625,-41.813541,149.227
2839,2,191.880963,62.896381,170.735
2840,2,42.514107,73.807912,137.781
2841,2,292.952160,14.916538,290.408
2842,2,130.648014,-52.555413,168.030
2843,2,189.427750,24.711237,231.533
2844,2,92.709740,-52.241221,132.941
2845,2,241.135998,37.953599,36.451
2846,2,228.650192,59.281641,65.868
2847,2,73.972239,25.725062,123.018
2848,2,10.599062,-46.586008,158.343
2849,2,74.550719,26.302253,173.692
2850,2,180.400830,-43.049858,91.190
2851,2,231.123029,-16.991546,107.484
2852,2,281.828054,-48.221330,100.804
2853,2,227.888038,-14.865891,240.043
2854,2,200.182178,32.525736,180.562
2855,2,257.099457,26.507186,201.420
2856,2,66.011606,-72.964078,107.750
2857,2,58.372098,-12.465310,82.970
2858,2,109.238139,-30.902375,143.198
2859,2,273.506924,-54.097082,167.726
2860,2,162.585272,22.567839,145.034
2861,2,300.047503,17.266193,295.401
2862,2,53.406359,-24.499975,180.746
2863,2,314.997751,-51.720449,95.385
2864,2,23.421185,56.263044,205.123
2865,2,236.462245,-68.821974,414.024
2866,2,255.396243,-35.056075,176.254
2867,2,337.114099,-43.233777,159.508
2868,2,74.222035,-2.714486,90.989
2869,2,119.624697,43.685550,163.451
2870,2,35.425583,74.426713,119.268
2871,2,55.054888,-21.638589,112.339
2872,2,269.880594,22.323367,145.896
2873,2,96.713194,-6.769275,168.254
2874,2,23.841153,-37.664491,264.992
2875,2,81.452503,-42.027140,338.885
2876,2,184.988598,42.057085,63.122
2877,2,211.647080,5.156108,86.711
2878,2,316.287326,-49.667588,186.243
2879,2,30.488825,60.459536,164.698
2880,2,84.110552,-30.454132,201.629
2881,2,345.840729,8.733908,92.357
2882,2,108.319950,-74.147663,144.935
2883,2,222.691365,47.948908,78.337
2884,2,347.143915,-15.855789,109.468
2885,2,233.703101,-40.027095,120.190
2886,2,257.730605,-57.980400,149.106
2887,2,346.355724,9.534241,147.698
2888,2,179.178488,-32.267817,35.607
2889,2,150.480077,59.706411,245.617
2890,2,149.315321,60.480612,167.488
2891,2,175.260624,61.411622,271.686
2892,2,163.037039,-34.251652,190.867
2893,2,27.093120,61.796997,127.752
2894,2,219.230455,4.905590,213.480
2895,2,278.511515,-81.851138,197.048
2896,2,243.818493,43.066175,125.203
2897,2,134.014665,-60.088109,118.908
2898,2,54.322875,16.771629,133.330
2899,2,72.410878,74.871176,222.007
2900,2,334.346304,36.159844,170.504
2901,2,148.757382,60.119759,317.633
2902,2,336.540228,-40.069144,120.131
2903,2,148.405314,-49.242586,324.627
2904,2,270.180068,-82.441096,135.712
2905,2,259.347048,7.900727,146.874
2906,2,278.541689,-42.289260,189.488
2907,2,113.104676,-60.599108,129.924
2908,2,212.361282,-31.481775,57.831
2909,2,252.315111,34.331840,164.621
